survey_date,panel,slug,subquestion,question_id,economist_last,economist_first,economist_id,question_text,response,confidence,explanation,signed
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Kashyap,Anil,anil_kashyap,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,3,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Klenow,Pete,pete_klenow,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,5,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Levin,Jonathan,jonathan_levin,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Maskin,Eric,eric_maskin,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,4,"High-skilled professionals whose work is repetitive---e.g., radiologists---may be oarticularly affected",1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Nordhaus,William,william_nordhaus,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Obstfeld,Maurice,maurice_obstfeld,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Disagree,2,NA,-1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Pathak,Parag,parag_pathak,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,1,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Samuelson,Larry,larry_samuelson,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Disagree,6,"AI will decrease the earnings potential of a substantial number of jobs, but will open up earning potential in other types of jobs.",-1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Scheinkman,José,jos_scheinkman,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Schmalensee,Richard,richard_schmalensee,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,3,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Scott Morton,Fiona,fiona_scottmorton,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,5,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Shapiro,Carl,carl_shapiro,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,4,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Shimer,Robert,robert_shimer,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,7,Use of artificial intelligence over the next ten years will have a negative impact on some high-skilled workers and a positive impact on others.,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Stantcheva,Stefanie,stefanie_stantcheva,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Stock,James,james_stock,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,5,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Stokey,Nancy,nancy_stokey,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Syverson,Chad,chad_syverson,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Disagree,4,"Could happen in theory, but the early empirical work (and to be fair it is very early) is not showing any sign of this.",-1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Thaler,Richard,richard_thaler,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Uncertain,1,NA,0
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Udry,Christopher,christopher_udry,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,6,NA,1
2026-05-13,US,ai_work_and_education,B,2026_05_13_ai_work_and_education_B,Werning,Ivan,ivan_werning,Use of artificial intelligence over the next ten years will have a negative impact on the earnings potential of substantial numbers of high-skilled workers in advanced countries.,Agree,3,"A real possibility reasonable guess give its trend and general purpose nature and basic supply vs demand logic (it proxy well for an increase in supply of high skill labor), but HIGH UNCERTAINTY remains —> low confidence on my ""guesstimate"" (can it push demand out too?).",1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Acemoglu,Daron,daron_acemoglu,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,4,"This is true even if AI does not affect high-skill workers adversely. AI is creating huge uncertainty about the labor market and jobs, and this will impact education.  AI in classrooms is also impacting human cognition and creating uncertainty about how student learning.",1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Aguiar,Mark,mark_aguiar,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,3,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Altonji,Joseph,joseph_altonji,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,5,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Auerbach,Alan,alan_auerbach,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Autor,David,david_autor,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,8,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Banerjee,Abhijit,abhijit_banerjee,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Did Not Answer,NA,NA,NA
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Bergemann,Dirk,dirk_bergemann,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,7,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Bertrand,Marianne,marianne_bertrand,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Strongly Agree,7,NA,2
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Brunnermeier,Markus,markus_brunnermeier,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Strongly Agree,10,NA,2
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Chevalier,Judith,judith_chevalier,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,7,Agree esp if we are talking about very specific types of education such as law school as opposed to more general purpose education.,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Cutler,David,david_cutler,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,4,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Duffie,Darrell,darrell_duffie,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,2,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Edlin,Aaron,aaron_edlin,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,1,NA,1
